v1,v2,score
20.0,20.0,-4.971743286802586
20.0,20.0,-4.971743286802586
20.0,20.0,-4.971743286802586
20.0,20.0,-4.971743286802586
20.0,20.0,-4.971743286802586
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
11.0,25.0,-3.2866244064397687
25.0,27.0,1.5
25.0,27.0,1.5
25.0,27.0,1.5
25.0,27.0,1.5
25.0,27.0,1.5
25.0,27.0,1.5
25.0,27.0,1.5
17.0,28.0,1.6
17.0,28.0,1.6
17.0,28.0,1.6
17.0,28.0,1.6
17.0,28.0,1.6
