v1,v2,score
20.0,20.0,-5.49777977243326
20.0,20.0,-5.49777977243326
20.0,20.0,-5.49777977243326
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
41.0,47.0,2.0
28.0,32.0,2.1
