v1,v2,score
20.0,20.0,-5.18875299533014
20.0,20.0,-5.18875299533014
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
20.0,21.0,1.7
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
27.0,29.0,1.9000000000000001
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
34.0,44.0,2.0
