v1,v2,score
20.0,20.0,1.0
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
20.0,22.337439538363686,1.5
