speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 52.8081944504211}, {'v2': 50.8649555820431}]","[{'v1': [78.792451709537, 11.137805972312776, 0]}, {'v2': [78.71719626377813, 8.654376262270063, 0]}]","[{'v1': ['ML']}, {'v2': []}]","[{'v1': ['ML']}, {'v2': []}]",1,1.3,1.5999999999999999,,"[{'v1': [{'name': 'ML', 'damage': 0.0058997050147492625}]}, {'v2': []}]","{'v1': [{'name': 'ML', 'damage': 0.0058997050147492625}], 'v2': []}"
"[{'v1': 17.0}, {'v2': 15.0}]","[{'v1': [78.78189951545906, 10.13786164826261]}, {'v2': [78.70664406970019, 7.654431938219897]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-2.4851406493189288,1.5999999999999999,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 41.0}, {'v2': 35.0}]","[{'v1': [78.80300390361495, 12.137750296362942]}, {'v2': [78.67498748746638, 4.654598966069402]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.118848392490332,1.5999999999999999,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 13.0}]","[{'v1': [78.83466048584876, 15.137583268513437]}, {'v2': [78.72774845785608, 9.654320586320228]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.864127201738041,1.5999999999999999,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 40.0}, {'v2': 28.0}]","[{'v1': [78.76079512730318, 8.137973000162281]}, {'v2': [78.75940504008989, 12.654153558470723]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.513615577309222,1.5999999999999999,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 40.0}, {'v2': 32.0}]","[{'v1': [78.792451709537, 11.137805972312776]}, {'v2': [78.70664406970019, 7.654431938219897]}]","[{'v1': ['B']}, {'v2': []}]","[{'v1': ['B']}, {'v2': []}]",1,1.2,1.5999999999999999,,"[{'v1': [{'name': 'B', 'damage': 0.005270092226613966}]}, {'v2': []}]","{'v1': [{'name': 'B', 'damage': 0.005270092226613966}], 'v2': []}"
"[{'v1': 33.0}, {'v2': 33.0}]","[{'v1': [78.7396907391473, 6.138084352061951]}, {'v2': [78.68553968154431, 5.654543290119568]}]","[{'v1': ['F', 'FL', 'M', 'FL']}, {'v2': ['F', 'FR', 'FR', 'M']}]","[{'v1': ['F', 'FL', 'FL']}, {'v2': ['FR', 'FR']}]",1,1.5999999999999999,1.5999999999999999,,"[{'v1': [{'name': 'F', 'damage': 0.015503875968992248}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'FL', 'damage': 0.032}]}, {'v2': [{'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'M', 'damage': 0.004956629491945477}]}]","{'v1': [{'name': 'F', 'damage': 0.015503875968992248}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'FL', 'damage': 0.032}], 'v2': [{'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'FR', 'damage': 0.028368794326241134}]}"
