v1,v2,score
20.0,20.0,1.6
20.0,20.0,1.6
20.0,20.0,1.6
20.0,20.0,1.6
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
11.0,26.0,1.7999999999999998
