v1,v2,score
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
20.0,20.0,1.4
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
19.0,37.0,1.7999999999999998
