speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.46,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.412267249343977}, {'v2': 32.29114276695713}]","[{'v1': ['FR', 'MR']}, {'v2': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': ['FR', 'MR']}, {'v2': ['FL', 'FR', 'FR', 'F', 'F']}]",1,2.2,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.096}, {'name': 'MR', 'damage': 0.02359882005899705}]}, {'v2': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.12403100775193798}, {'name': 'F', 'damage': 0.9523809523809523}, {'name': 'FR', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 0.096}, {'name': 'MR', 'damage': 0.02359882005899705}], 'v2': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.8}, {'name': 'F', 'damage': 0.9523809523809523}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 14.040089611539486}, {'v2': 27.429364709601806}]","[{'v1': ['F', 'F', 'FR', 'M']}, {'v2': ['FL', 'M', 'F', 'FL', 'F']}]","[{'v1': ['F', 'FR', 'F']}, {'v2': ['FL', 'F', 'FL', 'F']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.49523809523809526}, {'name': 'FR', 'damage': 0.7375886524822695}, {'name': 'M', 'damage': 0.007580727458269553}]}, {'v2': [{'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'M', 'damage': 0.006414461695458853}, {'name': 'F', 'damage': 0.34285714285714286}, {'name': 'FL', 'damage': 0.5013333333333333}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.49523809523809526}, {'name': 'FR', 'damage': 0.7375886524822695}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.34285714285714286}, {'name': 'FL', 'damage': 0.5013333333333333}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 28.794042907223762}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.66,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.750457080231463}, {'v2': 36.14639169660792}]","[{'v1': ['F']}, {'v2': []}]","[{'v1': ['F']}, {'v2': []}]",0,-27.15,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.12931995540691194}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.12931995540691194}], 'v2': []}"
"[{'v1': 26.45210866182149}, {'v2': 41.44585089040304}]","[{'v1': ['F', 'F', 'FR', 'M', 'F', 'FR', 'F', 'F']}, {'v2': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}]","[{'v1': ['F', 'FR', 'FR', 'F']}, {'v2': ['F', 'FL', 'F']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.08333333333333333}, {'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FR', 'damage': 0.8853333333333333}, {'name': 'M', 'damage': 0.012245790509512355}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'FR', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.02711864406779661}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.7619047619047619}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 0.064}, {'name': 'F', 'damage': 0.09302325581395349}, {'name': 'M', 'damage': 0.012828923390917705}, {'name': 'F', 'damage': 0.031638418079096044}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FR', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.8853333333333333}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.7619047619047619}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 14.705028365717116}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.15,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 13.914373486417594}, {'v2': 25.913270723121304}]","[{'v1': ['FR', 'MR']}, {'v2': ['F', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['FR', 'MR']}, {'v2': ['F', 'FR', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.017699115044247787}]}, {'v2': [{'name': 'F', 'damage': 0.38095238095238093}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.017699115044247787}], 'v2': [{'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 12.934582007849793}, {'v2': 43.3406720509376}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.66,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.227957828940117}, {'v2': 16.143463329826872}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.05,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.972950775911123}, {'v2': 20.41880815387944}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.97,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.237420317411274}, {'v2': 23.090820691441913}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.65,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 35.89252179549121}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-25.14,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 14.309150239608261}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.42,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 30.61363457414755}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.93,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.762570659190448}, {'v2': 44.486800560655354}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-32.52,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.627472641194622}, {'v2': 21.9268721078824}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.88,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 14.971608837513248}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.62,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.237507712578122}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.83,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.368941993665892}, {'v2': 45.43346337907725}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['M']}]","[{'v1': ['FL', 'F']}, {'v2': ['M']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'M', 'damage': 0.0011662657628107006}]}]","{'v1': [{'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'M', 'damage': 0.0011662657628107006}]}"
"[{'v1': 10.0}, {'v2': 35.29355466257144}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.35,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.43618122171641}, {'v2': 35.63197443754316}]","[{'v1': ['F', 'FR', 'M', 'F', 'FR', 'F']}, {'v2': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}]","[{'v1': ['FR', 'FR', 'F', 'F']}, {'v2': ['F', 'FL', 'F']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'FR', 'damage': 0.4053333333333333}, {'name': 'M', 'damage': 0.01195422406880968}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FR', 'damage': 0.36879432624113473}, {'name': 'F', 'damage': 0.4236343366778149}]}, {'v2': [{'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.9078014184397163}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.10852713178294573}, {'name': 'M', 'damage': 0.013412056272323055}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 0.8115942028985508}]}]","{'v1': [{'name': 'FR', 'damage': 0.4053333333333333}, {'name': 'FR', 'damage': 0.36879432624113473}, {'name': 'F', 'damage': 0.4236343366778149}, {'name': 'F', 'damage': 0.6476190476190476}], 'v2': [{'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.9078014184397163}, {'name': 'F', 'damage': 0.8115942028985508}]}"
"[{'v1': 10.0}, {'v2': 38.69550769061867}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-25.5,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.759353653883462}, {'v2': 26.589986199240354}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-26.04,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.131034993502986}, {'v2': 20.360124300946996}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.48,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.944587634431786}, {'v2': 39.12848868191611}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-25.88,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.363004814253923}, {'v2': 24.68428833227229}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.13,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 35.80744097330454}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.79,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.515239583045414}, {'v2': 22.180119095649346}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.3,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 45.5373179615911}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-31.24,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.054614445724432}, {'v2': 43.383967016051606}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-30.12,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
