speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.71,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 39.363127947817446}, {'v2': 18.391329578225463}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-27.87,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 40.21270234605748}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-26.35,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.98,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.049074400936398}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.02,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.644965089709842}, {'v2': 25.684186659544075}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.22,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.154501639463327}, {'v2': 42.451793453782386}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.71,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 33.23421542267623}, {'v2': 33.68168755335455}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'F', 'FR', 'M', 'F', 'FL', 'F', 'F']}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'F', 'F', 'FL', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.11711711711711711}, {'name': 'MR', 'damage': 0.02359882005899705}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.042666666666666665}, {'name': 'M', 'damage': 0.005539762373350827}, {'name': 'F', 'damage': 0.15503875968992248}, {'name': 'FL', 'damage': 0.7092198581560284}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.11711711711711711}, {'name': 'MR', 'damage': 0.02359882005899705}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.15503875968992248}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.7092198581560284}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 27.28931749661259}, {'v2': 34.09990432118996}]","[{'v1': ['FR', 'FR', 'MR']}, {'v2': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': ['FR', 'FR', 'MR']}, {'v2': ['FL', 'F', 'FR', 'F']}]",1,2.2,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.035398230088495575}]}, {'v2': [{'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.12403100775193798}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.035398230088495575}], 'v2': [{'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 30.501767119410243}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.11,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
