speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': [86.84551724137931, 2.0, 0]}, {'v2': [2.0, -86.84551724137933, 0]}]","[{'v1': ['ML']}, {'v2': ['F', 'F', 'FL', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]",1,1.1,1.7,,"[{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}], 'v2': [{'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 35.0}, {'v2': 27.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [-3.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.73783712948444,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.0}, {'v2': 23.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [6.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-14.859237298492003,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 46.0}, {'v2': 12.0}]","[{'v1': [86.84551724137931, 2.0]}, {'v2': [0.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-26.42409934759615,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 40.0}, {'v2': 47.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [-1.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.746151787910703,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 43.0}, {'v2': 46.0}]","[{'v1': [86.84551724137931, 1.0]}, {'v2': [5.0, -86.84551724137933]}]","[{'v1': ['FL', 'FL', 'M', 'ML', 'FL']}, {'v2': ['F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F']}]","[{'v1': ['FL', 'FL', 'ML']}, {'v2': ['FR', 'FL', 'F', 'F', 'FL', 'F']}]",1,1.5,1.7,,"[{'v1': [{'name': 'FL', 'damage': 0.022988505747126436}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'ML', 'damage': 1}, {'name': 'FL', 'damage': 0.26666666666666666}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'M', 'damage': 0.015161454916539106}, {'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.022598870056497175}]}]","{'v1': [{'name': 'FL', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 1}, {'name': 'ML', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 17.0}, {'v2': 24.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [5.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.081894632331792,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 11.0}, {'v2': 20.0}]","[{'v1': [86.84551724137931, 2.0]}, {'v2': [5.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.1496547588778,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 46.0}, {'v2': 16.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [4.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-30.86292062100817,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 15.0}]","[{'v1': [86.84551724137931, 4.0]}, {'v2': [4.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.011061220211944,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 34.0}, {'v2': 35.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [-3.0, -86.84551724137933]}]","[{'v1': ['ML', 'ML', 'M']}, {'v2': ['FR', 'F', 'FL', 'FL', 'F', 'M', 'F', 'F']}]","[{'v1': ['ML', 'ML', 'M']}, {'v2': ['FR', 'FL', 'F', 'F']}]",1,1.3,1.7,,"[{'v1': [{'name': 'ML', 'damage': 0.07669616519174041}, {'name': 'ML', 'damage': 0.08108108108108109}, {'name': 'M', 'damage': 0.0014578322035133757}]}, {'v2': [{'name': 'FR', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 0.9523809523809523}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'F', 'damage': 0.2248062015503876}, {'name': 'M', 'damage': 0.005831328814053503}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'ML', 'damage': 0.07669616519174041}, {'name': 'ML', 'damage': 0.08108108108108109}, {'name': 'M', 'damage': 0.0014578322035133757}], 'v2': [{'name': 'FR', 'damage': 0.5673758865248227}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.9523809523809523}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 26.0}, {'v2': 35.0}]","[{'v1': [86.84551724137931, 5.0]}, {'v2': [-2.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.996062964058911,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 49.0}, {'v2': 37.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [1.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.255858833780472,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 33.0}, {'v2': 28.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [5.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.622941767803777,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
