speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 29.783780515591747}, {'v2': 53.54185745883422}]","[{'v1': [38.97548509175355, 0.29217005316156985]}, {'v2': [84.37871135306165, 25.477228635688974]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.433950788166519,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 39.0}, {'v2': 19.0}]","[{'v1': [35.976361101556954, 0.3646634420135819]}, {'v2': [84.37555210581117, 20.47722963377339]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.870469001978115,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 37.0}]","[{'v1': [37.97577709502135, 0.3163345161122406]}, {'v2': [84.37618395526125, 21.47722943415651]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.659338732348346,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.0}, {'v2': 36.0}]","[{'v1': [42.97431707868234, 0.1955122013588801]}, {'v2': [84.37681580471136, 22.477229234539625]}]","[{'v1': ['B', 'B']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B', 'B']}, {'v2': ['F', 'FR', 'F']}]",1,1.7,2.1,,"[{'v1': [{'name': 'B', 'damage': 0.044444444444444446}, {'name': 'B', 'damage': 0.021080368906455864}]}, {'v2': [{'name': 'F', 'damage': 0.5083612040133779}, {'name': 'F', 'damage': 0.20952380952380953}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.002332531525621401}]}]","{'v1': [{'name': 'B', 'damage': 0.044444444444444446}, {'name': 'B', 'damage': 0.021080368906455864}], 'v2': [{'name': 'F', 'damage': 0.20952380952380953}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.5083612040133779}]}"
"[{'v1': 13.0}, {'v2': 48.0}]","[{'v1': [38.97548509175355, 0.29217005316156985]}, {'v2': [84.37744765416146, 23.47722903492274]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.169500626240632,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.0}, {'v2': 13.0}]","[{'v1': [37.97577709502135, 0.31633451611224056]}, {'v2': [84.37681580471136, 22.477229234539625]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.98371943545801,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.0}, {'v2': 23.0}]","[{'v1': [41.97460908195014, 0.2196766643095528]}, {'v2': [84.37807950361154, 24.47722883530586]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.826414087268706,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 20.0}, {'v2': 26.0}]","[{'v1': [35.976361101556954, 0.3646634420135823]}, {'v2': [84.37555210581117, 20.47722963377339]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.894445194617614,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 47.0}, {'v2': 24.0}]","[{'v1': [42.97431707868234, 0.19551220135888697]}, {'v2': [84.38060690141194, 28.477228036838323]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.82124447032976,2.1,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 39.0}]","[{'v1': [33.97694510809255, 0.41299236791492355]}, {'v2': [84.37744765416146, 23.47722903492274]}]","[{'v1': ['B', 'B', 'B']}, {'v2': ['F', 'M', 'F', 'FR', 'F']}]","[{'v1': ['B', 'B', 'B']}, {'v2': ['F', 'FR', 'F']}]",1,1.7,2.1,,"[{'v1': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.07378129117259552}, {'name': 'B', 'damage': 0.003755868544600939}]}, {'v2': [{'name': 'F', 'damage': 0.17142857142857143}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.07378129117259552}, {'name': 'B', 'damage': 0.003755868544600939}], 'v2': [{'name': 'F', 'damage': 0.17142857142857143}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
