v1,v2,score
20.0,20.0,-14.31
20.0,20.0,-14.31
20.0,20.0,-14.31
20.0,20.0,-14.31
20.0,20.0,-13.92
20.0,20.0,-13.92
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
12.0,12.0,-11.33
