v1,v2,score
20.0,20.0,-14.02
20.0,20.0,-14.02
20.0,20.0,-14.02
20.0,20.0,-14.02
20.0,20.0,-13.95
20.0,20.0,-13.95
18.0,18.0,-13.25
18.0,18.0,-13.25
18.0,18.0,-13.25
18.0,18.0,-13.25
18.0,18.0,-13.25
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
12.0,12.0,-11.68
