v1,v2,score
20.0,20.0,-14.09
20.0,20.0,-14.09
20.0,20.0,-14.09
20.0,20.0,-14.09
20.0,20.0,-14.08
20.0,20.0,-14.08
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
18.0,18.0,-13.28
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
12.0,12.0,-11.36
