v1,v2,score
53.555216765893334,0.0,1.7000000000000002
53.555216765893334,0.0,1.7000000000000002
53.555216765893334,0.0,1.7000000000000002
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
33.0,35.0,1.8
