v1,v2,score
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
26.0,46.0,2.1
12.0,32.0,2.2
12.0,32.0,2.2
12.0,32.0,2.2
12.0,32.0,2.2
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
40.0,42.0,2.3
