v1,v2,score
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
26.0,17.0,2.1
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
49.0,18.0,2.3
