v1,v2,score
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
53.555216765893334,0.0,1.8
46.93689670079085,0.0,2.0
46.93689670079085,0.0,2.0
46.93689670079085,0.0,2.0
46.93689670079085,0.0,2.0
46.93689670079085,0.0,2.0
46.93689670079085,0.0,2.0
38.86580441370683,10.0,2.3
38.86580441370683,10.0,2.3
38.86580441370683,10.0,2.3
38.86580441370683,10.0,2.3
38.86580441370683,10.0,2.3
38.86580441370683,10.0,2.3
