v1,v2,score
20.0,20.0,-28.41
20.0,20.0,-28.41
20.0,20.0,-28.41
20.0,20.0,-28.41
20.0,20.0,-28.39
20.0,20.0,-28.39
18.0,18.0,-27.33
18.0,18.0,-27.33
18.0,18.0,-27.33
18.0,18.0,-27.33
18.0,18.0,-27.33
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
12.0,12.0,-25.57
