v1,v2,score
20.0,20.0,-27.7
20.0,20.0,-27.7
20.0,20.0,-27.7
20.0,20.0,-27.7
20.0,20.0,-27.7
20.0,20.0,-27.7
18.0,18.0,-27.17
18.0,18.0,-27.17
18.0,18.0,-27.17
18.0,18.0,-27.17
18.0,18.0,-27.17
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
12.0,12.0,-25.64
