speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 22.237638785537104}, {'v2': 14.46456830109725}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3166109253065775}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.3166109253065775}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 18.683818240253917}, {'v2': 20.478473398937673}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.72,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.2318840579710145}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.2318840579710145}], 'v2': []}"
"[{'v1': 22.809314869451647}, {'v2': 16.66713111351342}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.17142857142857143}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.002332531525621401}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.35674470457079155}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.17142857142857143}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.35674470457079155}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 18.931571276944677}, {'v2': 17.585660128470202}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['FL', 'F', 'F']}, {'v2': []}]",0,-2.76,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.20512820512820512}]}, {'v2': []}]","{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 0.11428571428571428}, {'name': 'F', 'damage': 0.20512820512820512}], 'v2': []}"
"[{'v1': 28.263399828338077}, {'v2': 11.467138124692523}]","[{'v1': ['FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 21.891327390979377}, {'v2': 20.752704254268288}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.2898550724637681}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.2898550724637681}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 16.06464523597044}, {'v2': 19.585190020556432}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.74,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.17391304347826086}, {'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0014578322035133757}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.17391304347826086}], 'v2': []}"
"[{'v1': 24.226298919348775}, {'v2': 10.44449568860317}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.0029156644070267514}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.4236343366778149}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 0.4236343366778149}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 28.959401015003714}, {'v2': 18.801182774049277}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.34285714285714286}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.34285714285714286}, {'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 28.92031139805558}, {'v2': 15.376821525025107}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.08533333333333333}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 21.893435356139353}, {'v2': 18.365144234659716}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0017493986442160508}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.26755852842809363}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.26755852842809363}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
"[{'v1': 18.320174253092453}, {'v2': 13.453285710807751}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.17837235228539577}, {'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0011662657628107006}]}, {'v2': [{'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.17837235228539577}], 'v2': [{'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 28.92362685295931}, {'v2': 14.596682850266827}]","[{'v1': ['FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.45390070921985815}, {'name': 'F', 'damage': 0.3047619047619048}, {'name': 'FL', 'damage': 0.096}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'FL', 'damage': 0.45390070921985815}, {'name': 'F', 'damage': 0.3047619047619048}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 27.011311589108356}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 29.046425348525332}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.096}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 18.88264800191241}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.74,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.2229654403567447}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.2229654403567447}], 'v2': []}"
"[{'v1': 26.975235400751984}, {'v2': 13.835814380293117}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 26.065355564815942}, {'v2': 14.219925270298365}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.5618729096989966}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}]}]","{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.5618729096989966}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}]}"
"[{'v1': 20.589280108551556}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.2408026755852843}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 0.2408026755852843}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
"[{'v1': 24.377205061756094}, {'v2': 17.095758841731726}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.0058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.0058997050147492625}]}"
"[{'v1': 21.576300993166992}, {'v2': 15.97228901958539}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.2853957636566332}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.2853957636566332}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
