speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': [86.84551724137931, 2.0, 0]}, {'v2': [2.0, -86.84551724137933, 0]}]","[{'v1': ['ML']}, {'v2': ['F', 'F', 'FL', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]",1,1.1,1.7,,"[{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.19858156028368795}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}], 'v2': [{'name': 'FL', 'damage': 0.19858156028368795}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 28.0}, {'v2': 25.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [3.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.174318163917327,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.0}, {'v2': 16.0}]","[{'v1': [86.84551724137931, 0.0]}, {'v2': [5.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.447642922821213,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 35.0}, {'v2': 48.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [2.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.29035547777823,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.0}, {'v2': 45.0}]","[{'v1': [86.84551724137931, 5.0]}, {'v2': [1.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.417145674015364,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.0}, {'v2': 18.0}]","[{'v1': [86.84551724137931, -3.0]}, {'v2': [0.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.155673255023215,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 44.0}, {'v2': 31.0}]","[{'v1': [86.84551724137931, -1.0]}, {'v2': [-3.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.743168562309815,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 49.0}, {'v2': 35.0}]","[{'v1': [86.84551724137931, 0.0]}, {'v2': [3.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.191357121396187,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.0}, {'v2': 27.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [3.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.226602369979624,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.0}, {'v2': 27.0}]","[{'v1': [86.84551724137931, 6.0]}, {'v2': [1.0, -86.84551724137933]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.71796686252836,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
