speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 43.97287095486102}, {'v2': 52.93241327603168}]","[{'v1': [27.163039279528263, 10.715068258507372]}, {'v2': [4.367925914296002, 33.44193278132876]}]","[{'v1': ['F', 'F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F', 'ML']}, {'v2': ['F', 'FR', 'M', 'FR', 'MR', 'FL', 'FR', 'F', 'F', 'F', 'F', 'B']}]","[{'v1': ['F', 'F', 'F', 'FL', 'FL', 'F']}, {'v2': ['F', 'B', 'F', 'FR', 'FR', 'FL', 'FR', 'F', 'F']}]",1,1.5999999999999999,1.7,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.08333333333333333}, {'name': 'M', 'damage': 0.03702893796923974}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.02711864406779661}, {'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.05364822508929222}, {'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.0058997050147492625}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.16666666666666666}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.05423728813559322}, {'name': 'B', 'damage': 0.12648221343873517}]}]","{'v1': [{'name': 'F', 'damage': 0.08333333333333333}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.16666666666666666}, {'name': 'B', 'damage': 0.12648221343873517}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 22.0}, {'v2': 13.0}]","[{'v1': [24.163045082747942, 10.720969045268427]}, {'v2': [4.369397428363956, 34.441931698651345]}]","[{'v1': ['ML']}, {'v2': ['F']}]","[{'v1': ['ML']}, {'v2': ['F']}]",1,1.3,1.7,,"[{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'F', 'damage': 0.39687848383500557}]}]","{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}], 'v2': [{'name': 'F', 'damage': 0.39687848383500557}]}"
"[{'v1': 21.0}, {'v2': 28.0}]","[{'v1': [24.163045082747942, 10.720969045268426]}, {'v2': [4.367925914296002, 33.44193278132876]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.407190845056614,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.0}, {'v2': 41.0}]","[{'v1': [26.16304121393482, 10.717035187427724]}, {'v2': [4.372340456499864, 36.44192953329652]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.8179518387640625,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.0}, {'v2': 46.0}]","[{'v1': [25.163043148341384, 10.719002116348072]}, {'v2': [4.372340456499864, 36.44192953329652]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.170821030385634,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 39.0}, {'v2': 37.0}]","[{'v1': [22.163048951561063, 10.724902903109085]}, {'v2': [4.364982886160094, 31.441934946683585]}]","[{'v1': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}, {'v2': ['FR', 'M', 'FR', 'F', 'F']}]","[{'v1': ['FL', 'F', 'F', 'F']}, {'v2': ['FR', 'F', 'FR']}]",1,1.7,1.7,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'M', 'damage': 0.01020482542459363}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 0.6293333333333333}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 0.0802675585284281}]}]","{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.0802675585284281}, {'name': 'FR', 'damage': 0.6293333333333333}]}"
"[{'v1': 43.97287095486102}, {'v2': 52.93241327603168}]","[{'v1': [27.163039279528263, 10.715068258507372]}, {'v2': [4.367925914296002, 33.44193278132876]}]","[{'v1': ['F', 'F', 'M', 'ML', 'FR', 'F', 'FL', 'FL', 'FL', 'F', 'F']}, {'v2': ['F', 'F', 'FR', 'M', 'F', 'FR', 'F', 'F']}]","[{'v1': ['FL', 'F', 'F', 'F', 'FL', 'FL']}, {'v2': ['F', 'FR', 'F', 'FR', 'F']}]",1,1.7,1.7,,"[{'v1': [{'name': 'F', 'damage': 0.8571428571428571}, {'name': 'F', 'damage': 0.08333333333333333}, {'name': 'M', 'damage': 0.06764341424302063}, {'name': 'ML', 'damage': 0.0058997050147492625}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 0.928}, {'name': 'FL', 'damage': 0.23655913978494625}, {'name': 'F', 'damage': 0.031638418079096044}, {'name': 'F', 'damage': 0.3798449612403101}]}, {'v2': [{'name': 'F', 'damage': 0.25}, {'name': 'F', 'damage': 0.780952380952381}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.024783147459727387}, {'name': 'F', 'damage': 0.046511627906976744}, {'name': 'FR', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.01807909604519774}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.23655913978494625}, {'name': 'F', 'damage': 0.3798449612403101}, {'name': 'F', 'damage': 0.8571428571428571}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 0.928}], 'v2': [{'name': 'F', 'damage': 0.25}, {'name': 'FR', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.780952380952381}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 34.0}, {'v2': 20.0}]","[{'v1': [29.163035410715143, 10.71113440066667]}, {'v2': [4.367925914296002, 33.44193278132876]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.969107781729189,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
