speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.42,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 32.74487448304467}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.74,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 11.674836439569049}, {'v2': 19.061566755206762}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.07,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.803920895282317}, {'v2': 31.306939113520457}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.98,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 20.231369254296958}, {'v2': 32.48046067249368}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.22,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.58,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.010659760091293}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-1.98,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'F', 'damage': 0.24972129319955408}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'F', 'damage': 0.24972129319955408}], 'v2': []}"
"[{'v1': 14.398934510331891}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.21,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 13.29309305462556}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.1,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.81,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.66350373282966}, {'v2': 40.16040974666974}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.89,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
