v1,v2,score
54.241366197211995,11.263893700269636,-4.437339295025227
54.241366197211995,11.263893700269636,-4.437339295025227
54.241366197211995,11.263893700269636,-4.437339295025227
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
14.0,16.0,1.7999999999999998
41.0,23.0,1.9
41.0,23.0,1.9
41.0,23.0,1.9
41.0,23.0,1.9
41.0,23.0,1.9
41.0,23.0,1.9
37.0,24.0,2.0
