v1,v2,score
54.241366197211995,11.263893700269636,-4.446687874589055
34.0,23.0,-4.274454587979604
34.0,23.0,-4.274454587979604
34.0,23.0,-4.274454587979604
43.0,12.0,1.6
43.0,12.0,1.6
43.0,12.0,1.6
43.0,12.0,1.6
43.0,12.0,1.6
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
17.0,16.0,1.9
