v1,v2,score
54.241366197211995,11.263893700269636,-4.371086266314113
12.0,18.0,1.2
12.0,18.0,1.2
12.0,18.0,1.2
12.0,18.0,1.2
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
29.0,15.0,1.9
