v1,v2,score
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,10.0,1.9
54.241366197211995,10.0,1.9
54.241366197211995,10.0,1.9
54.241366197211995,10.0,1.9
54.241366197211995,10.0,1.9
50.0,10.0,2.0
