v1,v2,score
54.241366197211995,11.263893700269636,1.4
54.241366197211995,11.263893700269636,1.4
54.241366197211995,11.263893700269636,1.4
54.241366197211995,11.263893700269636,1.4
54.241366197211995,11.263893700269636,1.4
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
34.0,13.0,1.9
