v1,v2,score
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
54.241366197211995,11.263893700269636,1.7
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
37.0,19.0,1.9
