v1,v2,score
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
54.241366197211995,11.263893700269636,1.6
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
43.0,13.0,1.9
