v1,v2,score
53.67831956336226,48.53414572917061,1.6
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
53.67831956336226,40.34885618105846,1.9
