v1,v2,score
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
25.0,25.0,1.7
25.0,25.0,1.7
25.0,25.0,1.7
25.0,25.0,1.7
25.0,25.0,1.7
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
16.0,26.0,1.9
