v1,v2,score
53.67831956336226,48.53414572917061,1.6
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
25.0,20.0,1.7
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
35.0,23.0,1.9
