speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 34.88781176290636}, {'v2': 29.823404302816343}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.005539762373350827}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.6476190476190476}, {'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'F', 'damage': 0.6599777034559643}]}, {'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'F', 'damage': 0.6599777034559643}, {'name': 'FL', 'damage': 0.9361702127659575}], 'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 31.860464325786523}, {'v2': 25.0797667706273}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.30933333333333335}, {'name': 'F', 'damage': 0.6911928651059086}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}]","{'v1': [{'name': 'FL', 'damage': 0.30933333333333335}, {'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'F', 'damage': 0.6285714285714286}, {'name': 'F', 'damage': 0.6911928651059086}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}"
"[{'v1': 37.51707562087221}, {'v2': 22.175607712175903}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'FL', 'FR', 'F', 'F']}]","[{'v1': ['FL', 'F', 'FL']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'M', 'damage': 0.007580727458269553}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FL', 'damage': 0.6186666666666667}, {'name': 'F', 'damage': 0.3701226309921962}]}, {'v2': [{'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'M', 'damage': 0.005248195932648152}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.36879432624113473}, {'name': 'F', 'damage': 0.3701226309921962}, {'name': 'FL', 'damage': 0.6186666666666667}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 28.975597979176154}, {'v2': 32.92945075203618}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.5663322185061316}]}, {'v2': [{'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.5142857142857142}, {'name': 'F', 'damage': 0.5663322185061316}, {'name': 'FL', 'damage': 0.6524822695035462}], 'v2': [{'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 35.95950825147271}, {'v2': 22.50687109575391}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3032329988851728}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.11733333333333333}]}]","{'v1': [{'name': 'F', 'damage': 0.3032329988851728}, {'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.48226950354609927}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.11733333333333333}]}"
"[{'v1': 34.142208550511015}, {'v2': 29.501068094061043}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.005831328814053503}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.14933333333333335}, {'name': 'F', 'damage': 0.6198439241917503}]}, {'v2': [{'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'F', 'damage': 0.6198439241917503}, {'name': 'FL', 'damage': 0.9361702127659575}], 'v2': [{'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.04129793510324484}]}"
"[{'v1': 18.13087641973649}, {'v2': 39.368014201690265}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.97,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 43.54074283970254}, {'v2': 26.87273371884289}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.03,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.99028679521432}, {'v2': 26.299144542406548}]","[{'v1': ['F', 'FL', 'M', 'FL']}, {'v2': ['FR', 'F', 'FR', 'M']}]","[{'v1': ['F', 'FL', 'FL']}, {'v2': ['FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.09364548494983277}, {'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.005831328814053503}, {'name': 'FL', 'damage': 0.16}]}, {'v2': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.25863991081382387}, {'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'M', 'damage': 0.007289161017566878}]}]","{'v1': [{'name': 'F', 'damage': 0.09364548494983277}, {'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FL', 'damage': 0.16}], 'v2': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.25863991081382387}]}"
"[{'v1': 27.367860182660326}, {'v2': 31.01055296948069}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['F', 'M']}]","[{'v1': ['FL', 'F']}, {'v2': ['F', 'M']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'M', 'damage': 0.007872293898972229}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.013377926421404682}, {'name': 'M', 'damage': 0.0008746993221080254}]}]","{'v1': [{'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.013377926421404682}, {'name': 'M', 'damage': 0.0008746993221080254}]}"
"[{'v1': 25.05023922808415}, {'v2': 22.5676146254272}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.4380952380952381}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.3433667781493868}]}, {'v2': [{'name': 'FR', 'damage': 0.064}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.4380952380952381}, {'name': 'F', 'damage': 0.3433667781493868}, {'name': 'FL', 'damage': 0.5673758865248227}], 'v2': [{'name': 'FR', 'damage': 0.064}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 37.017616542315956}, {'v2': 22.457185604662712}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['FL', 'F']}]",1,1.7,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.008455426780377579}, {'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.24526198439241917}, {'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'M', 'damage': 0.0014578322035133757}]}]","{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.24526198439241917}]}"
"[{'v1': 37.78764183709388}, {'v2': 48.02691045160304}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['FL', 'F', 'F', 'FL']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'M', 'damage': 0.008746993221080253}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.4693333333333333}, {'name': 'F', 'damage': 0.4057971014492754}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.13866666666666666}]}]","{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.4057971014492754}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.4693333333333333}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.13866666666666666}]}"
"[{'v1': 33.549269574058194}, {'v2': 44.56182602086511}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.08527131782945736}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.32}, {'name': 'F', 'damage': 0.7224080267558528}]}, {'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'FL', 'damage': 0.32}, {'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'F', 'damage': 0.7224080267558528}], 'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 45.69020386325169}, {'v2': 26.69094902730241}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.05,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 38.36950523153418}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.21,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.563382676421828}, {'v2': 23.323614507490035}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'M', 'damage': 0.002332531525621401}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'F', 'damage': 0.47619047619047616}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.47714604236343366}]}, {'v2': [{'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.47619047619047616}, {'name': 'F', 'damage': 0.47714604236343366}, {'name': 'FL', 'damage': 0.5957446808510638}], 'v2': [{'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 26.80747891318235}, {'v2': 41.18606731356108}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'M']}]","[{'v1': ['F', 'FL', 'FL', 'F']}, {'v2': ['FL', 'F', 'M']}]",1,1.7,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.006414461695458853}, {'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FL', 'damage': 0.096}, {'name': 'F', 'damage': 0.3255295429208473}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.20958751393534003}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FL', 'damage': 0.096}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.3255295429208473}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.20958751393534003}, {'name': 'M', 'damage': 0.0005831328814053503}]}"
"[{'v1': 24.068032754710895}, {'v2': 29.531475886849744}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'M', 'damage': 0.0034987972884321017}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
