speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 37.7732988851051}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': ['F', 'FR', 'M', 'FL', 'F', 'FR', 'F']}, {'v2': ['MR', 'FR', 'M', 'FR', 'F', 'FR', 'MR']}]","[{'v1': ['F', 'FR', 'FR', 'F', 'FL']}, {'v2': ['MR', 'FR', 'FR']}]",1,1.4,1.7,,"[{'v1': [{'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FR', 'damage': 0.30933333333333335}, {'name': 'M', 'damage': 0.0067060281361615275}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 0.6109253065774805}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.022296544035674472}, {'name': 'FR', 'damage': 0.021505376344086023}, {'name': 'MR', 'damage': 0.058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FR', 'damage': 0.30933333333333335}, {'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 0.6109253065774805}, {'name': 'FL', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.058997050147492625}, {'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 1}]}"
"[{'v1': 16.606309284118353}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.728959479863123,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.61672045214236}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': ['F', 'FR', 'M', 'F', 'FR', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FR', 'FR', 'F']}, {'v2': ['MR']}]",1,1.4,1.7,,"[{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FR', 'damage': 0.3413333333333333}, {'name': 'M', 'damage': 0.006997594576864203}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.02711864406779661}, {'name': 'F', 'damage': 0.39687848383500557}]}, {'v2': [{'name': 'MR', 'damage': 0.04504504504504504}]}]","{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'FR', 'damage': 0.3413333333333333}, {'name': 'F', 'damage': 0.39687848383500557}], 'v2': [{'name': 'MR', 'damage': 0.04504504504504504}]}"
"[{'v1': 10.0}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.384309981583367,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.358698668959786}, {'v2': 50.0}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.088583680287076,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.7732988851051}, {'v2': 26.520294081599367}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-3.155616835202697,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.7732988851051}, {'v2': 28.242594905525227}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': []}, {'v2': ['F', 'M', 'F', 'FL']}]","[{'v1': []}, {'v2': ['F', 'FL']}]",1,1.3,1.7,,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.008918617614269788}, {'name': 'M', 'damage': 0.0017493986442160508}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'FL', 'damage': 0.08533333333333333}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.008918617614269788}, {'name': 'FL', 'damage': 0.08533333333333333}]}"
"[{'v1': 37.7732988851051}, {'v2': 50.0}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': ['FR', 'F', 'FR', 'M', 'FL', 'F', 'F', 'F']}, {'v2': ['F', 'MR', 'FR', 'M']}]","[{'v1': ['FR', 'F', 'FL', 'F']}, {'v2': ['F', 'MR', 'FR', 'M']}]",1,1.4,1.7,,"[{'v1': [{'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FR', 'damage': 0.224}, {'name': 'M', 'damage': 0.008163860339674903}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 0.046511627906976744}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.11594202898550725}, {'name': 'MR', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0029156644070267514}]}]","{'v1': [{'name': 'FR', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.11594202898550725}, {'name': 'MR', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0029156644070267514}]}"
"[{'v1': 43.878947356254905}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': ['F', 'F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F', 'B']}, {'v2': ['F', 'FR', 'M', 'F', 'FR', 'F', 'F']}]","[{'v1': ['F', 'FL', 'F', 'FR', 'F', 'FR', 'F', 'F']}, {'v2': ['F', 'FR', 'M', 'F', 'FR', 'F', 'F']}]",1,1.4,1.7,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.2916666666666667}, {'name': 'M', 'damage': 0.0644361833952912}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.11347517730496454}, {'name': 'FR', 'damage': 1}, {'name': 'FL', 'damage': 0.32}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'B', 'damage': 0.017777777777777778}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.06239521831037247}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.08135593220338982}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.2916666666666667}, {'name': 'FL', 'damage': 0.32}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.06239521831037247}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.08135593220338982}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 49.35885280628168}, {'v2': 53.79222301399015}]","[{'v1': [1.027173890683763, 9.301630232302966]}, {'v2': [79.09238958264974, 5.991847695655281]}]","[{'v1': ['F', 'F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F', 'B']}, {'v2': ['F', 'F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F']}]","[{'v1': ['FR', 'F', 'FR', 'F', 'FL', 'FL', 'F', 'F']}, {'v2': ['FL', 'F', 'FR', 'F', 'FL', 'FR', 'F']}]",1,1.5999999999999999,1.7,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.08333333333333333}, {'name': 'M', 'damage': 0.07347474305707413}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 0.2773333333333333}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'B', 'damage': 0.017777777777777778}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.16666666666666666}, {'name': 'M', 'damage': 0.08280486915955973}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.14463276836158193}]}]","{'v1': [{'name': 'FR', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
