speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.55,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 18.466256890042203}]","[{'v1': ['MR']}, {'v2': ['FL', 'F', 'FR', 'F']}]","[{'v1': ['MR']}, {'v2': ['FL', 'FR', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.02359882005899705}]}, {'v2': [{'name': 'FL', 'damage': 0.11347517730496454}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.14184397163120568}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.02359882005899705}], 'v2': [{'name': 'FL', 'damage': 0.11347517730496454}, {'name': 'FR', 'damage': 0.14184397163120568}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 20.069054207027186}]","[{'v1': ['F', 'F', 'FR', 'M']}, {'v2': ['F', 'F', 'FL', 'M']}]","[{'v1': ['F', 'F', 'FR']}, {'v2': ['F', 'F', 'FL']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.1605351170568562}, {'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0014578322035133757}]}, {'v2': [{'name': 'F', 'damage': 0.4682274247491639}, {'name': 'F', 'damage': 0.4}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'M', 'damage': 0.005248195932648152}]}]","{'v1': [{'name': 'F', 'damage': 0.1605351170568562}, {'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FR', 'damage': 0.2553191489361702}], 'v2': [{'name': 'F', 'damage': 0.4}, {'name': 'F', 'damage': 0.4682274247491639}, {'name': 'FL', 'damage': 0.48226950354609927}]}"
"[{'v1': 20.945067449630617}, {'v2': 40.75227965803502}]","[{'v1': ['F', 'M', 'F', 'FL', 'FR', 'F']}, {'v2': ['ML', 'ML']}]","[{'v1': ['F', 'FL', 'FR', 'F']}, {'v2': ['ML', 'ML']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'FR', 'damage': 0.3971631205673759}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'ML', 'damage': 0.017699115044247787}, {'name': 'ML', 'damage': 0.06306306306306306}]}]","{'v1': [{'name': 'F', 'damage': 0.26666666666666666}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'FR', 'damage': 0.3971631205673759}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'ML', 'damage': 0.017699115044247787}, {'name': 'ML', 'damage': 0.06306306306306306}]}"
"[{'v1': 10.0}, {'v2': 17.173397453156518}]","[{'v1': ['B']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B']}, {'v2': ['FR', 'F']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.010540184453227932}]}, {'v2': [{'name': 'F', 'damage': 0.1426978818283166}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'B', 'damage': 0.010540184453227932}], 'v2': [{'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 0.1426978818283166}]}"
"[{'v1': 10.0}, {'v2': 40.33853662699242}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-26.18,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.827694903225378}, {'v2': 26.181863936869753}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-25.17,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.82697114376459}, {'v2': 33.89165991936858}]","[{'v1': ['FL', 'F', 'FR', 'F']}, {'v2': ['ML', 'FL']}]","[{'v1': ['F', 'FR', 'F']}, {'v2': ['ML', 'FL']}]",1,2.3,2.4000000000000004,,"[{'v1': [{'name': 'FL', 'damage': 0.14184397163120568}, {'name': 'F', 'damage': 0.22857142857142856}, {'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'ML', 'damage': 0.02359882005899705}, {'name': 'FL', 'damage': 0.064}]}]","{'v1': [{'name': 'F', 'damage': 0.22857142857142856}, {'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'ML', 'damage': 0.02359882005899705}, {'name': 'FL', 'damage': 0.064}]}"
"[{'v1': 18.067164720593816}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.6,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.236379810613723}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.7,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 32.7860626541609}, {'v2': 11.166929569453902}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.4,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 13.056330574431238}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.63,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 35.51461228538304}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.6,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.05173188048692}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.11,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.537827598462602}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-33.94,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 21.88128175087452}]","[{'v1': ['F', 'FR', 'M', 'FR', 'F']}, {'v2': ['F', 'M', 'F', 'FL', 'F']}]","[{'v1': ['F', 'F', 'FR']}, {'v2': ['F', 'F', 'FL']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.22857142857142856}, {'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.19620958751393533}]}, {'v2': [{'name': 'F', 'damage': 0.45714285714285713}, {'name': 'M', 'damage': 0.005539762373350827}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.33444816053511706}]}]","{'v1': [{'name': 'F', 'damage': 0.19620958751393533}, {'name': 'F', 'damage': 0.22857142857142856}, {'name': 'FR', 'damage': 0.2553191489361702}], 'v2': [{'name': 'F', 'damage': 0.33444816053511706}, {'name': 'F', 'damage': 0.45714285714285713}, {'name': 'FL', 'damage': 0.425531914893617}]}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.74,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 41.018343632270124}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-27.64,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.208961072009934}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-35.7,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 40.167253702943896}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-27.26,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.632721450539492}, {'v2': 19.296990239971176}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.69,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.586228506750542}, {'v2': 16.1711723532757}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.83,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.432295227809462}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.49,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 39.966018033435866}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-27.42,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.83,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.679123080022112}, {'v2': 46.07333881557349}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['B']}]","[{'v1': ['FL', 'F']}, {'v2': ['B']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0020409650849187258}]}, {'v2': [{'name': 'B', 'damage': 0.003755868544600939}]}]","{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.003755868544600939}]}"
"[{'v1': 23.621298277948085}, {'v2': 18.526146230643953}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.91,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
