speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.13,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.743960249403997}, {'v2': 22.170714097979097}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.43,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 19.97856931296666}, {'v2': 15.793352425800274}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.04,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.800513067556864}, {'v2': 14.28302608181676}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-9.17,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.4380952380952381}, {'name': 'FL', 'damage': 0.6808510638297872}, {'name': 'M', 'damage': 0.0011662657628107006}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.4380952380952381}, {'name': 'FL', 'damage': 0.6808510638297872}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 12.060371835164096}, {'v2': 19.900647481932694}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.5,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.056227324074303}, {'v2': 25.501675061486754}]","[{'v1': ['FR', 'F']}, {'v2': []}]","[{'v1': ['FR', 'F']}, {'v2': []}]",0,-8.35,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}]}, {'v2': []}]","{'v1': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 26.10736186147321}, {'v2': 21.237945654560487}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['M', 'FR', 'F']}]","[{'v1': ['FL', 'FL', 'F']}, {'v2': ['M', 'FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.008455426780377579}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.096}, {'name': 'F', 'damage': 0.1516164994425864}]}, {'v2': [{'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FL', 'damage': 0.096}, {'name': 'F', 'damage': 0.1516164994425864}], 'v2': [{'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 22.689084279041044}, {'v2': 16.519968869679346}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-12.35,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 0.3210702341137124}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 0.3210702341137124}], 'v2': []}"
"[{'v1': 38.478071792361995}, {'v2': 23.03079999407817}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'M', 'damage': 0.010496391865296304}, {'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.5333333333333333}, {'name': 'F', 'damage': 0.5395763656633222}]}, {'v2': [{'name': 'FR', 'damage': 0.021505376344086023}, {'name': 'M', 'damage': 0.0017493986442160508}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.16}, {'name': 'F', 'damage': 0.2987736900780379}]}]","{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.5333333333333333}, {'name': 'F', 'damage': 0.5395763656633222}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.16}, {'name': 'F', 'damage': 0.2987736900780379}]}"
"[{'v1': 24.750817923961524}, {'v2': 26.81790599339536}]","[{'v1': ['F', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'F', 'damage': 0.463768115942029}]}, {'v2': [{'name': 'FR', 'damage': 0.096}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'F', 'damage': 0.463768115942029}, {'name': 'FL', 'damage': 0.5106382978723404}], 'v2': [{'name': 'FR', 'damage': 0.096}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 21.83882358878037}, {'v2': 30.04012744516997}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.99,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.403556485842717}, {'v2': 27.530546723387218}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.256}, {'name': 'F', 'damage': 0.5261984392419174}]}, {'v2': [{'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'FL', 'damage': 0.256}, {'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'F', 'damage': 0.6285714285714286}, {'name': 'F', 'damage': 0.5261984392419174}], 'v2': [{'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 23.18877930018087}, {'v2': 19.896749783081077}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.29,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.34264744741697}, {'v2': 10.818182111128777}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.4}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.3879598662207358}]}, {'v2': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'F', 'damage': 0.4}, {'name': 'F', 'damage': 0.3879598662207358}, {'name': 'FL', 'damage': 0.5390070921985816}], 'v2': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 14.94781322206862}, {'v2': 15.868669160170143}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.85,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.083072313787437}, {'v2': 22.08412017830293}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['M']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['M']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.45390070921985815}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.45390070921985815}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'M', 'damage': 0.00029156644070267514}]}"
