speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 32.86260337331829}, {'v2': 24.96844760425094}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['F', 'FR', 'FL']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.007872293898972229}, {'name': 'F', 'damage': 0.17142857142857143}, {'name': 'FL', 'damage': 0.11733333333333333}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.04905239687848383}, {'name': 'FR', 'damage': 0.042666666666666665}, {'name': 'M', 'damage': 0.0014578322035133757}]}]","{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.17142857142857143}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.04905239687848383}, {'name': 'FR', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.14814814814814814}]}"
"[{'v1': 31.703548386912313}, {'v2': 29.321731217452324}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR', 'M', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['MR', 'FR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.006122895254756178}, {'name': 'F', 'damage': 0.046511627906976744}, {'name': 'F', 'damage': 0.6857142857142857}, {'name': 'FL', 'damage': 0.288}, {'name': 'F', 'damage': 0.7090301003344481}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.018018018018018018}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'FL', 'damage': 0.288}, {'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'F', 'damage': 0.6857142857142857}, {'name': 'F', 'damage': 0.7090301003344481}], 'v2': [{'name': 'MR', 'damage': 0.04129793510324484}, {'name': 'FR', 'damage': 1}]}"
"[{'v1': 29.194977688591308}, {'v2': 35.492415421339615}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.5904761904761905}, {'name': 'FL', 'damage': 0.26666666666666666}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'F', 'damage': 0.5904761904761905}, {'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 27.093132984346706}, {'v2': 25.664820260391668}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'M', 'damage': 0.004956629491945477}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 38.219272620898565}, {'v2': 34.47403846764995}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FL', 'FR', 'F']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'M', 'damage': 0.017493986442160506}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.5714285714285714}, {'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.224}, {'name': 'F', 'damage': 0.0713489409141583}]}]","{'v1': [{'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.5714285714285714}, {'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.224}, {'name': 'F', 'damage': 0.0713489409141583}]}"
"[{'v1': 31.123586703543314}, {'v2': 28.687728612353087}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR', 'M', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['MR', 'MR', 'FR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9645390070921985}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.5904761904761905}, {'name': 'FL', 'damage': 0.288}, {'name': 'F', 'damage': 0.6421404682274248}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'F', 'damage': 0.5904761904761905}, {'name': 'F', 'damage': 0.6421404682274248}, {'name': 'FL', 'damage': 0.9645390070921985}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.04129793510324484}, {'name': 'FR', 'damage': 1}]}"
"[{'v1': 27.38575016146179}, {'v2': 26.933335942464563}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'F', 'FL']}, {'v2': []}]",0,-9.36,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.5714285714285714}, {'name': 'FL', 'damage': 0.9645390070921985}, {'name': 'M', 'damage': 0.0029156644070267514}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.5714285714285714}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.9645390070921985}], 'v2': []}"
"[{'v1': 24.29932711049729}, {'v2': 29.673696238219037}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.13,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.02658600918345}, {'v2': 33.797071800262586}]","[{'v1': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.046511627906976744}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3835005574136009}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.10666666666666667}]}]","{'v1': [{'name': 'F', 'damage': 0.3835005574136009}, {'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.48226950354609927}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.10666666666666667}]}"
"[{'v1': 34.54531485904509}, {'v2': 29.719504435413636}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.7659574468085106}, {'name': 'M', 'damage': 0.004373496610540126}, {'name': 'F', 'damage': 0.08527131782945736}, {'name': 'F', 'damage': 0.6857142857142857}, {'name': 'FL', 'damage': 0.3413333333333333}, {'name': 'F', 'damage': 0.7937569676700111}]}, {'v2': [{'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'FL', 'damage': 0.3413333333333333}, {'name': 'FL', 'damage': 0.7659574468085106}, {'name': 'F', 'damage': 0.6857142857142857}, {'name': 'F', 'damage': 0.7937569676700111}], 'v2': [{'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'MR', 'damage': 0.04129793510324484}]}"
"[{'v1': 32.789384242317105}, {'v2': 30.710754411539757}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.8794326241134752}, {'name': 'M', 'damage': 0.005539762373350827}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'F', 'damage': 0.7491638795986622}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'MR', 'damage': 0.07079646017699115}]}]","{'v1': [{'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'FL', 'damage': 0.8794326241134752}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'F', 'damage': 0.7491638795986622}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'MR', 'damage': 0.07079646017699115}]}"
"[{'v1': 28.52443489755503}, {'v2': 32.47482640523865}]","[{'v1': ['F', 'M', 'F', 'FL', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6857142857142857}, {'name': 'M', 'damage': 0.005248195932648152}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.6857142857142857}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 32.50550561193046}, {'v2': 42.92534283686069}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.851063829787234}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 0.6555183946488294}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'MR', 'damage': 0.05309734513274336}]}]","{'v1': [{'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'F', 'damage': 0.6555183946488294}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'MR', 'damage': 0.05309734513274336}]}"
"[{'v1': 32.65021672979401}, {'v2': 25.3283903458898}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'F', 'damage': 0.8205128205128205}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'MR', 'damage': 0.058997050147492625}]}]","{'v1': [{'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'F', 'damage': 0.8205128205128205}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'MR', 'damage': 0.058997050147492625}]}"
"[{'v1': 40.32521055059531}, {'v2': 36.42491168901904}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'M']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.02359882005899705}]}, {'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.02359882005899705}], 'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.00029156644070267514}]}"
"[{'v1': 33.26067985554687}, {'v2': 26.648636688156163}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'M']}]",1,1.4,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.0058997050147492625}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'M', 'damage': 0.0011662657628107006}]}]","{'v1': [{'name': 'ML', 'damage': 0.0058997050147492625}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'M', 'damage': 0.0011662657628107006}]}"
"[{'v1': 25.11516675114538}, {'v2': 33.01148506133954}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.41,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 35.26827056992526}, {'v2': 35.95482628830711}]","[{'v1': ['FL']}, {'v2': ['F', 'FR', 'M', 'FL', 'F']}]","[{'v1': ['FL']}, {'v2': ['FR', 'FL', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}]}, {'v2': [{'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.01020482542459363}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}], 'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 31.633392271109177}, {'v2': 33.48622368145112}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.851063829787234}, {'name': 'M', 'damage': 0.006122895254756178}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FL', 'damage': 0.064}, {'name': 'F', 'damage': 0.5930880713489409}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'MR', 'damage': 0.058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.5930880713489409}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'F', 'damage': 0.7428571428571429}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'MR', 'damage': 0.058997050147492625}]}"
"[{'v1': 24.131398053343933}, {'v2': 26.78589774522223}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.3,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 27.908639087135683}, {'v2': 38.45239833935547}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.5217391304347826}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.0471976401179941}]}]","{'v1': [{'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'F', 'damage': 0.5217391304347826}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.0471976401179941}]}"
