v1,v2,score
29.783780515591747,53.54185745883422,-4.568241891217061
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
21.0,35.0,1.5
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
20.0,39.0,1.8
