v1,v2,score
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
29.783780515591747,53.54185745883422,-4.6087717175824165
15.0,15.0,1.6
15.0,15.0,1.6
15.0,15.0,1.6
21.0,36.0,1.7
21.0,36.0,1.7
21.0,36.0,1.7
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
18.0,39.0,1.8
