v1,v2,score
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
18.0,26.0,2.0
18.0,26.0,2.0
18.0,26.0,2.0
18.0,26.0,2.0
18.0,26.0,2.0
18.0,26.0,2.0
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
48.0,40.0,2.2
