v1,v2,score
13.95906188562593,0.0,1.7000000000000002
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.95906188562593,0.0,1.9
13.202787512192316,0.0,2.0
13.202787512192316,0.0,2.0
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
27.64919598015615,10.0,2.2
