v1,v2,score
20.0,20.0,1.1
10.0,10.0,1.2
10.0,10.0,1.2
10.0,10.0,1.2
10.0,10.0,1.2
22.0,25.0,1.5
22.0,25.0,1.5
22.0,25.0,1.5
22.0,25.0,1.5
22.0,25.0,1.5
22.0,25.0,1.5
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
39.0,40.0,1.5999999999999999
29.0,31.0,1.7
