v1,v2,score
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
20.0,20.0,1.1
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
45.0,47.0,1.5999999999999999
