v1,v2,score
20.0,20.0,0.0
20.0,20.0,0.0
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
20.0,30.6702980783755,1.6
12.137359989236185,30.6702980783755,2.1
12.137359989236185,30.6702980783755,2.1
12.137359989236185,30.6702980783755,2.1
12.137359989236185,30.6702980783755,2.1
12.137359989236185,30.6702980783755,2.1
12.137359989236185,30.6702980783755,2.2
12.137359989236185,30.6702980783755,2.2
12.137359989236185,30.6702980783755,2.2
12.137359989236185,30.6702980783755,2.4000000000000004
