v1,v2,score
20.0,20.0,-11.543748784738273
20.0,20.0,-8.675141944202283
20.0,20.0,-8.675141944202283
20.0,20.0,-8.675141944202283
10.0,29.73117914728302,-5.971703352329525
10.0,29.73117914728302,-5.971703352329525
10.0,29.73117914728302,-5.971703352329525
10.0,29.73117914728302,-5.971703352329525
10.0,29.73117914728302,-5.971703352329525
10.0,29.73117914728302,-5.971703352329525
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.0
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
10.0,18.755130416167976,2.3
