v1,v2,score
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
20.0,20.0,-4.45564573028677
41.0,46.0,-4.21390134206561
41.0,46.0,-4.21390134206561
41.0,46.0,-4.21390134206561
41.0,46.0,-4.21390134206561
41.0,46.0,-4.21390134206561
41.0,46.0,-4.21390134206561
