v1,v2,score
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
20.0,20.0,-4.31155274244361
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
28.0,32.0,-4.157219153570754
43.0,43.0,1.0
43.0,43.0,1.0
43.0,43.0,1.0
43.0,43.0,1.0
