speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.62,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.788402744935297}, {'v2': 19.993576465813394}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.43,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.810872575060742}, {'v2': 25.15016988488952}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.4,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.84174360984919}, {'v2': 22.34397811253396}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.44,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.146438949747164}, {'v2': 15.516780020450819}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.39,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.978847910199228}, {'v2': 20.99561967631959}]","[{'v1': ['B']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B']}, {'v2': ['FR', 'F']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.003755868544600939}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FR', 'damage': 0.19858156028368795}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'B', 'damage': 0.003755868544600939}], 'v2': [{'name': 'FR', 'damage': 0.19858156028368795}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 19.149455734784205}, {'v2': 27.531541661902644}]","[{'v1': ['B']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B']}, {'v2': ['F', 'FR', 'F']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.005270092226613966}]}, {'v2': [{'name': 'F', 'damage': 0.09364548494983277}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0008746993221080254}]}]","{'v1': [{'name': 'B', 'damage': 0.005270092226613966}], 'v2': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.09364548494983277}]}"
"[{'v1': 15.349363061839785}, {'v2': 21.806022879913254}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.71,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.995975590776153}, {'v2': 22.768364213954783}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['F', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['F', 'FL', 'FR', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.018018018018018018}, {'name': 'MR', 'damage': 0.035398230088495575}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'F', 'damage': 0.20952380952380953}, {'name': 'M', 'damage': 0.0008746993221080254}, {'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.018018018018018018}, {'name': 'MR', 'damage': 0.035398230088495575}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': [{'name': 'F', 'damage': 0.20952380952380953}, {'name': 'FL', 'damage': 0.3971631205673759}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 15.091291842487857}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.54,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 28.597066221158222}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.18,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
