v1,v2,score
20.0,20.0,1.5999999999999999
20.0,20.0,1.5999999999999999
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
10.0,10.0,1.7999999999999998
