v1,v2,score
32.110910219440484,53.472036960323734,-2.3381744484590663
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
20.0,42.0,1.7
