v1,v2,score
32.110910219440484,53.472036960323734,-2.594833132712503
17.0,15.0,1.2
17.0,23.0,1.4
17.0,23.0,1.4
17.0,23.0,1.4
17.0,23.0,1.4
17.0,23.0,1.4
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
31.0,37.0,1.5
