speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 47.0}, {'v2': 34.0}]","[{'v1': []}, {'v2': ['F', 'F']}]","[{'v1': []}, {'v2': ['F', 'F']}]",0,-37.75,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.004459308807134894}, {'name': 'F', 'damage': 0.01904761904761905}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.004459308807134894}, {'name': 'F', 'damage': 0.01904761904761905}]}"
"[{'v1': 12.0}, {'v2': 22.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.57,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 11.0}, {'v2': 30.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.07,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.0}, {'v2': 33.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 0.13866666666666666}, {'name': 'F', 'damage': 0.43255295429208473}]}, {'v2': [{'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.5333333333333333}, {'name': 'F', 'damage': 0.43255295429208473}, {'name': 'FL', 'damage': 0.8226950354609929}], 'v2': [{'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 13.0}, {'v2': 38.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.38,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 19.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.01,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 43.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.032}, {'name': 'FL', 'damage': 0.5106382978723404}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 0.39687848383500557}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.10666666666666667}]}]","{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'F', 'damage': 0.39687848383500557}, {'name': 'FL', 'damage': 0.5106382978723404}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.10666666666666667}]}"
"[{'v1': 35.0}, {'v2': 18.0}]","[{'v1': ['FL', 'B', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['F', 'FR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['F', 'FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9078014184397163}, {'name': 'B', 'damage': 0.005270092226613966}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.096}, {'name': 'F', 'damage': 0.7937569676700111}]}, {'v2': [{'name': 'F', 'damage': 0.1516164994425864}, {'name': 'FR', 'damage': 0.13866666666666666}, {'name': 'MR', 'damage': 0.0058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.9078014184397163}, {'name': 'F', 'damage': 0.7937569676700111}], 'v2': [{'name': 'F', 'damage': 0.1516164994425864}, {'name': 'FR', 'damage': 0.13866666666666666}, {'name': 'MR', 'damage': 0.0058997050147492625}]}"
"[{'v1': 26.0}, {'v2': 21.0}]","[{'v1': ['F', 'M', 'F', 'FL', 'F']}, {'v2': ['FR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.2857142857142857}, {'name': 'M', 'damage': 0.002332531525621401}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FL', 'damage': 0.19858156028368795}, {'name': 'F', 'damage': 0.33444816053511706}]}, {'v2': [{'name': 'FR', 'damage': 0.064}]}]","{'v1': [{'name': 'FL', 'damage': 0.19858156028368795}, {'name': 'F', 'damage': 0.2857142857142857}, {'name': 'F', 'damage': 0.33444816053511706}], 'v2': [{'name': 'FR', 'damage': 0.064}]}"
"[{'v1': 44.0}, {'v2': 31.0}]","[{'v1': []}, {'v2': ['F', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': []}, {'v2': ['F', 'F', 'FR', 'F']}]",0,-15.7,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.020992783730592608}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.25}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'F', 'damage': 0.25}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 13.0}, {'v2': 34.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.97,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.0}, {'v2': 13.0}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['FL', 'FR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3210702341137124}, {'name': 'F', 'damage': 0.3047619047619048}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'M', 'damage': 0.002332531525621401}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.08533333333333333}]}]","{'v1': [{'name': 'F', 'damage': 0.3047619047619048}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.3210702341137124}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.08533333333333333}]}"
"[{'v1': 24.0}, {'v2': 49.0}]","[{'v1': ['F', 'FL']}, {'v2': ['B']}]","[{'v1': ['F', 'FL']}, {'v2': ['B']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.28368794326241137}]}, {'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}]","{'v1': [{'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.28368794326241137}], 'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}"
"[{'v1': 12.0}, {'v2': 31.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.37,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 47.0}, {'v2': 28.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.47,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.0}, {'v2': 36.0}]","[{'v1': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['FR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.7092198581560284}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.05426356589147287}, {'name': 'M', 'damage': 0.004373496610540126}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.5484949832775919}]}, {'v2': [{'name': 'FR', 'damage': 0.20266666666666666}]}]","{'v1': [{'name': 'F', 'damage': 0.5484949832775919}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.7092198581560284}], 'v2': [{'name': 'FR', 'damage': 0.20266666666666666}]}"
"[{'v1': 40.0}, {'v2': 29.0}]","[{'v1': ['ML']}, {'v2': ['F', 'F', 'M']}]","[{'v1': ['ML']}, {'v2': ['F', 'F', 'M']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'F', 'damage': 0.05714285714285714}, {'name': 'F', 'damage': 0.013377926421404682}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'F', 'damage': 0.05714285714285714}, {'name': 'F', 'damage': 0.013377926421404682}, {'name': 'M', 'damage': 0.00029156644070267514}]}"
"[{'v1': 28.0}, {'v2': 12.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9361702127659575}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 0.6287625418060201}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.6095238095238096}, {'name': 'F', 'damage': 0.6287625418060201}, {'name': 'FL', 'damage': 0.9361702127659575}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 29.0}, {'v2': 16.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.5714285714285714}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.47268673355629875}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.05309734513274336}]}]","{'v1': [{'name': 'F', 'damage': 0.47268673355629875}, {'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 0.5714285714285714}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.05309734513274336}]}"
"[{'v1': 44.0}, {'v2': 15.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.45,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 47.0}, {'v2': 13.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-33.52,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
