v1,v2,score
52.8081944504211,50.8649555820431,1.3
52.8081944504211,50.8649555820431,1.3
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
20.0,28.0,1.4
