v1,v2,score
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
52.8081944504211,50.8649555820431,-1.9445307859222518
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
40.0,12.0,1.0
30.0,33.0,1.3
30.0,33.0,1.3
30.0,33.0,1.3
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
33.0,34.0,1.5
