speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 53.555216765893334}, {'v2': 0.0}]","[{'v1': [64.07786365886055, 13.37170479671181]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,1.8,2.4,,"[{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.14933333333333335}, {'name': 'FL', 'damage': 0.11347517730496454}, {'name': 'M', 'damage': 0.004373496610540126}, {'name': 'F', 'damage': 0.022598870056497175}, {'name': 'F', 'damage': 0.3032329988851728}]}, {'v2': [{'name': 'MR', 'damage': 0.04504504504504504}, {'name': 'MR', 'damage': 0.017699115044247787}]}]","{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.14933333333333335}, {'name': 'FL', 'damage': 0.11347517730496454}, {'name': 'F', 'damage': 0.3032329988851728}], 'v2': [{'name': 'MR', 'damage': 0.04504504504504504}, {'name': 'MR', 'damage': 0.017699115044247787}]}"
"[{'v1': 41.0}, {'v2': 15.0}]","[{'v1': [64.07599398892404, 10.371705379322812]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F', 'FR', 'M', 'F', 'FR', 'F', 'F']}, {'v2': ['B', 'M', 'B', 'B', 'B']}]","[{'v1': ['FR', 'F', 'F', 'FR', 'F']}, {'v2': ['B', 'B']}]",1,2.3,2.4,,"[{'v1': [{'name': 'F', 'damage': 0.9523809523809523}, {'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'M', 'damage': 0.01020482542459363}, {'name': 'F', 'damage': 0.10077519379844961}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 1}, {'name': 'M', 'damage': 0.01370362271302573}, {'name': 'B', 'damage': 0.07154471544715447}, {'name': 'B', 'damage': 0.035555555555555556}, {'name': 'B', 'damage': 0.4901185770750988}]}]","{'v1': [{'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'F', 'damage': 0.10077519379844961}, {'name': 'F', 'damage': 0.9523809523809523}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.4901185770750988}, {'name': 'B', 'damage': 1}]}"
"[{'v1': 11.0}, {'v2': 11.0}]","[{'v1': [64.07661721223621, 11.371705185119145]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F']}, {'v2': ['B', 'B']}]","[{'v1': ['F']}, {'v2': ['B', 'B']}]",1,2.2,2.4,,"[{'v1': [{'name': 'F', 'damage': 0.19620958751393533}]}, {'v2': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.04743083003952569}]}]","{'v1': [{'name': 'F', 'damage': 0.19620958751393533}], 'v2': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.04743083003952569}]}"
"[{'v1': 21.0}, {'v2': 30.0}]","[{'v1': [64.07973332879706, 16.37170421410081]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.30761603293053,2.4,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.0}, {'v2': 17.0}]","[{'v1': [64.07599398892404, 10.371705379322812]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F', 'F', 'FR', 'M']}, {'v2': ['B', 'B']}]","[{'v1': ['F', 'FR', 'F']}, {'v2': ['B', 'B']}]",1,2.3,2.4,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.7619047619047619}, {'name': 'FR', 'damage': 0.6808510638297872}, {'name': 'M', 'damage': 0.0020409650849187258}]}, {'v2': [{'name': 'B', 'damage': 0.013008130081300813}, {'name': 'B', 'damage': 0.2002635046113307}]}]","{'v1': [{'name': 'F', 'damage': 0.7619047619047619}, {'name': 'FR', 'damage': 0.6808510638297872}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.013008130081300813}, {'name': 'B', 'damage': 0.2002635046113307}]}"
"[{'v1': 33.0}, {'v2': 30.0}]","[{'v1': [64.07599398892404, 10.371705379322812]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F', 'M', 'F', 'FR', 'F']}, {'v2': ['B', 'B', 'M']}]","[{'v1': ['F', 'FR', 'F']}, {'v2': ['B', 'B', 'M']}]",1,2.1,2.4,,"[{'v1': [{'name': 'F', 'damage': 0.9333333333333333}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 0.04552845528455285}, {'name': 'B', 'damage': 0.34782608695652173}, {'name': 'M', 'damage': 0.0034987972884321017}]}]","{'v1': [{'name': 'F', 'damage': 0.9333333333333333}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.04552845528455285}, {'name': 'B', 'damage': 0.34782608695652173}, {'name': 'M', 'damage': 0.0034987972884321017}]}"
"[{'v1': 29.0}, {'v2': 45.0}]","[{'v1': [64.0747475422997, 8.371705767730147]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-3.3989820554713783,2.4,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 40.0}, {'v2': 18.0}]","[{'v1': [64.07911010548489, 15.371704408304476]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-3.1769959793060685,2.4,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 34.0}, {'v2': 31.0}]","[{'v1': [64.07661721223621, 11.371705185119145]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['F', 'F', 'M', 'F', 'FR', 'F']}, {'v2': ['B', 'B', 'B', 'M']}]","[{'v1': ['F', 'F', 'F']}, {'v2': ['B', 'B']}]",1,2.2,2.4,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.08333333333333333}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.24806201550387597}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 0.01951219512195122}, {'name': 'B', 'damage': 0.22661396574440051}, {'name': 'B', 'damage': 0.32}, {'name': 'M', 'damage': 0.0014578322035133757}]}]","{'v1': [{'name': 'F', 'damage': 0.24806201550387597}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.22661396574440051}, {'name': 'B', 'damage': 0.32}]}"
"[{'v1': 34.0}, {'v2': 21.0}]","[{'v1': [64.07724043554838, 12.371704990915479]}, {'v2': [17.644925442755795, 7.626369861121569]}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['B', 'MR', 'B', 'M']}]","[{'v1': ['F', 'FL', 'FL', 'F']}, {'v2': ['MR', 'B']}]",1,1.8,2.4,,"[{'v1': [{'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.013412056272323055}, {'name': 'F', 'damage': 0.10852713178294573}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FL', 'damage': 0.5013333333333333}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'MR', 'damage': 0.027777777777777776}, {'name': 'B', 'damage': 0.20553359683794467}, {'name': 'M', 'damage': 0.002332531525621401}]}]","{'v1': [{'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FL', 'damage': 0.5013333333333333}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.027777777777777776}, {'name': 'B', 'damage': 0.20553359683794467}]}"
