speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 32.110910219440484}, {'v2': 53.472036960323734}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': ['BL', 'M', 'Rear Seats', 'ML', 'B']}, {'v2': ['F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F']}]","[{'v1': ['Rear Seats', 'ML', 'BL']}, {'v2': ['FL', 'FR', 'F', 'FR', 'F', 'F']}]",1,-2.32617622100296,2.0,,"[{'v1': [{'name': 'BL', 'damage': 1}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'Rear Seats', 'damage': 0.09195402298850575}, {'name': 'ML', 'damage': 0.10810810810810811}, {'name': 'B', 'damage': 0.003755868544600939}]}, {'v2': [{'name': 'F', 'damage': 0.9714285714285714}, {'name': 'M', 'damage': 0.015453021357241782}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FR', 'damage': 0.128}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.013559322033898305}]}]","{'v1': [{'name': 'Rear Seats', 'damage': 0.09195402298850575}, {'name': 'ML', 'damage': 0.10810810810810811}, {'name': 'BL', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FR', 'damage': 0.128}, {'name': 'F', 'damage': 0.9714285714285714}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 18.0}, {'v2': 29.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': ['FL']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['FL']}, {'v2': ['F', 'F', 'FR', 'M']}]",1,1.4,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.08533333333333333}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.002624097966324076}]}]","{'v1': [{'name': 'FL', 'damage': 0.08533333333333333}], 'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.002624097966324076}]}"
"[{'v1': 10.0}, {'v2': 46.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-13.526831142214427,2.0,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.0}, {'v2': 42.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-11.39731536116313,2.0,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.0}, {'v2': 19.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': ['B']}, {'v2': ['F', 'FL']}]","[{'v1': ['B']}, {'v2': ['F', 'FL']}]",1,1.6,2.0,,"[{'v1': [{'name': 'B', 'damage': 0.04743083003952569}]}, {'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.05673758865248227}]}]","{'v1': [{'name': 'B', 'damage': 0.04743083003952569}], 'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.05673758865248227}]}"
"[{'v1': 32.0}, {'v2': 12.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.029631448571763,2.0,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 20.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': ['B']}, {'v2': ['F', 'F', 'F', 'M']}]","[{'v1': ['B']}, {'v2': ['F', 'F', 'F']}]",1,1.5,2.0,,"[{'v1': [{'name': 'B', 'damage': 0.005270092226613966}]}, {'v2': [{'name': 'F', 'damage': 0.7134894091415831}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'F', 'damage': 0.041666666666666664}, {'name': 'M', 'damage': 0.0008746993221080254}]}]","{'v1': [{'name': 'B', 'damage': 0.005270092226613966}], 'v2': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'F', 'damage': 0.041666666666666664}, {'name': 'F', 'damage': 0.7134894091415831}]}"
"[{'v1': 27.0}, {'v2': 44.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': ['M', 'ML', 'FL', 'ML']}, {'v2': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': ['ML', 'ML']}, {'v2': ['F', 'FR', 'F']}]",1,1.4,2.0,,"[{'v1': [{'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'ML', 'damage': 0.06489675516224189}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'ML', 'damage': 0.11711711711711711}]}, {'v2': [{'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'FR', 'damage': 0.032}, {'name': 'M', 'damage': 0.008163860339674903}, {'name': 'F', 'damage': 0.07751937984496124}, {'name': 'F', 'damage': 0.780952380952381}, {'name': 'FR', 'damage': 0.9645390070921985}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'ML', 'damage': 0.06489675516224189}, {'name': 'ML', 'damage': 0.11711711711711711}], 'v2': [{'name': 'F', 'damage': 0.780952380952381}, {'name': 'FR', 'damage': 0.9645390070921985}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 48.0}, {'v2': 13.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.023239634566586,2.0,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 41.0}, {'v2': 11.0}]","[{'v1': [30.52427388277173, 42.50819933319136]}, {'v2': [61.65642804201402, 19.799529005041123]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.327434971730533,2.0,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
