speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v2': 20.0}, {'v1': 20.0}]","[{'v2': [55.72493, 77.1553, 0.0]}, {'v1': [-2.0, 97.88, 0.0]}]","[{'v2': ['FR', 'FR']}, {'v1': []}]","[{'v2': ['FR', 'FR']}, {'v1': []}]",0,-2.09,1.7,Exception: The simulator did not report any crashes!,"[{'v2': [{'name': 'FR', 'damage': 0.032}, {'name': 'FR', 'damage': 0.12903225806451613}]}, {'v1': []}]","{'v2': [{'name': 'FR', 'damage': 0.032}, {'name': 'FR', 'damage': 0.12903225806451613}], 'v1': []}"
"[{'v2': 19.959513502127066}, {'v1': 28.60417475541235}]","[{'v2': [56.122398073745174, 76.87699003262449]}, {'v1': [-2.0, 97.88, 0.0]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-48.79,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 42.59475588011522}, {'v1': 16.484598552244975}]","[{'v2': [55.72493, 77.1553, 0.0]}, {'v1': [-3.6779334992915347, 97.88]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-32.9,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 20.0}, {'v1': 20.0}]","[{'v2': [55.36902854877986, 77.40450472314834]}, {'v1': [-2.255672410040411, 97.88]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-10.81,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 20.0}, {'v1': 20.504661386395888}]","[{'v2': [55.72493, 77.1553, 0.0]}, {'v1': [-2.0, 97.88, 0.0]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-44.2,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 41.30412420011108}, {'v1': 23.938425343282265}]","[{'v2': [53.677155897953625, 78.5891659660456]}, {'v1': [-2.0, 97.88, 0.0]}]","[{'v2': ['B', 'B', 'M']}, {'v1': ['FR', 'F', 'M']}]","[{'v2': ['B', 'B', 'M']}, {'v1': ['FR', 'F', 'M']}]",1,1.0,1.7,,"[{'v2': [{'name': 'B', 'damage': 0.017777777777777778}, {'name': 'B', 'damage': 0.015810276679841896}, {'name': 'M', 'damage': 0.0029156644070267514}]}, {'v1': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.013559322033898305}, {'name': 'M', 'damage': 0.0014578322035133757}]}]","{'v2': [{'name': 'B', 'damage': 0.017777777777777778}, {'name': 'B', 'damage': 0.015810276679841896}, {'name': 'M', 'damage': 0.0029156644070267514}], 'v1': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.013559322033898305}, {'name': 'M', 'damage': 0.0014578322035133757}]}"
"[{'v2': 15.403142133417285}, {'v1': 26.0456423181257}]","[{'v2': [53.677155897953625, 78.5891659660456]}, {'v1': [-2.0, 97.88, 0.0]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-47.71,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 41.30412420011108}, {'v1': 10.882852041752944}]","[{'v2': [53.677155897953625, 78.5891659660456]}, {'v1': [-2.831535862191207, 97.88]}]","[{'v2': ['B', 'B']}, {'v1': ['F', 'F', 'M']}]","[{'v2': ['B', 'B']}, {'v1': ['F', 'F', 'M']}]",1,1.3,1.7,,"[{'v2': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.17918313570487485}]}, {'v1': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'F', 'damage': 0.10256410256410256}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v2': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.17918313570487485}], 'v1': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'F', 'damage': 0.10256410256410256}, {'name': 'M', 'damage': 0.00029156644070267514}]}"
"[{'v2': 36.78281556909312}, {'v1': 10.0}]","[{'v2': [52.914321721826376, 79.12330787251457]}, {'v1': [-2.831535862191207, 97.88]}]","[{'v2': []}, {'v1': []}]","[{'v2': []}, {'v1': []}]",0,-8.08,1.7,Exception: The simulator did not report any crashes!,"[{'v2': []}, {'v1': []}]","{'v2': [], 'v1': []}"
"[{'v2': 41.30412420011108}, {'v1': 10.882852041752944}]","[{'v2': [53.677155897953625, 78.5891659660456]}, {'v1': [-2.3972603499482457, 97.88]}]","[{'v2': ['B']}, {'v1': ['FR', 'M']}]","[{'v2': ['B']}, {'v1': ['FR', 'M']}]",1,1.1,1.7,,"[{'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}, {'v1': [{'name': 'FR', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.0020409650849187258}]}]","{'v2': [{'name': 'B', 'damage': 0.005270092226613966}], 'v1': [{'name': 'FR', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.0020409650849187258}]}"
