speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 31.56694713789064}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.4}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3612040133779264}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.14715719063545152}, {'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'F', 'damage': 0.4}, {'name': 'F', 'damage': 0.3612040133779264}, {'name': 'FL', 'damage': 0.48226950354609927}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.14715719063545152}]}"
"[{'v1': 29.368848771711715}, {'v2': 17.83547345250789}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'M', 'damage': 0.0029156644070267514}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.5752508361204013}]}, {'v2': [{'name': 'FR', 'damage': 0.064}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'F', 'damage': 0.5142857142857142}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.5752508361204013}], 'v2': [{'name': 'FR', 'damage': 0.064}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 21.309707520250456}, {'v2': 38.13702960377871}]","[{'v1': ['F']}, {'v2': ['B']}]","[{'v1': ['F']}, {'v2': ['B']}]",1,1.7999999999999998,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.11148272017837235}]}, {'v2': [{'name': 'B', 'damage': 0.010540184453227932}]}]","{'v1': [{'name': 'F', 'damage': 0.11148272017837235}], 'v2': [{'name': 'B', 'damage': 0.010540184453227932}]}"
"[{'v1': 13.368738610038696}, {'v2': 24.964421873825206}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.42,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 20.28144593671548}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.94,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 44.30695777738978}, {'v2': 23.692029996008657}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['ML']}, {'v2': ['F', 'FR', 'FL']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.017699115044247787}]}, {'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'F', 'damage': 0.04013377926421405}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.017699115044247787}], 'v2': [{'name': 'F', 'damage': 0.04013377926421405}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'FL', 'damage': 0.2222222222222222}]}"
"[{'v1': 18.239265352402178}, {'v2': 32.7122216927858}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.87,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 13.270505317418705}, {'v2': 19.171966640236892}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.92,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.2803117584103}, {'v2': 22.225315451446605}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.44,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 42.506206741528}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-14.57,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.744303284624143}, {'v2': 25.758087663756616}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.01,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.773933816990723}, {'v2': 36.86619563567856}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.92,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.336292076260648}, {'v2': 47.02798476646799}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.717948717948718}]}, {'v2': [{'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'F', 'damage': 0.717948717948718}], 'v2': [{'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'MR', 'damage': 0.04129793510324484}]}"
"[{'v1': 34.2254340843302}, {'v2': 36.950153902155975}]","[{'v1': ['FL']}, {'v2': ['F', 'FR', 'M', 'FR', 'F']}]","[{'v1': ['FL']}, {'v2': ['F', 'FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.2773333333333333}]}, {'v2': [{'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.032}, {'name': 'M', 'damage': 0.01137109118740433}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.2773333333333333}], 'v2': [{'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 19.54299838244454}, {'v2': 38.39145138472235}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.01,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 45.52814961112144}, {'v2': 41.73780774157517}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.36,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.51841363566828}, {'v2': 37.28044529425903}]","[{'v1': ['FL']}, {'v2': ['F', 'FR', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['FL']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.18133333333333335}]}, {'v2': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'M', 'damage': 0.014578322035133756}, {'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.11347517730496454}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.18133333333333335}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.11347517730496454}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 16.67619583686715}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.15,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.13258036671573}, {'v2': 10.907063724888985}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.43,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 23.106328257948615}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.85,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 45.59581132069989}, {'v2': 13.975679116228115}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.18,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
