speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 33.758283828172566}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'FL', 'F', 'F']}]","[{'v1': ['FL', 'F']}, {'v2': ['FR', 'FL', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.006122895254756178}, {'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.11733333333333333}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'M', 'damage': 0.002332531525621401}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.11148272017837235}]}]","{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 0.05333333333333334}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.11148272017837235}]}"
"[{'v1': 17.232562367294804}, {'v2': 12.677347416843153}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.62,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.381594472861714}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-3.98,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.470544391607365}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'FL', 'damage': 0.288}, {'name': 'F', 'damage': 0.6867335562987736}]}, {'v2': [{'name': 'FR', 'damage': 0.13866666666666666}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'FL', 'damage': 0.288}, {'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'F', 'damage': 0.6867335562987736}], 'v2': [{'name': 'FR', 'damage': 0.13866666666666666}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 30.406258495536886}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.47619047619047616}, {'name': 'FL', 'damage': 0.128}, {'name': 'F', 'damage': 0.43701226309921964}]}, {'v2': [{'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.47619047619047616}, {'name': 'F', 'damage': 0.43701226309921964}, {'name': 'FL', 'damage': 0.8226950354609929}], 'v2': [{'name': 'FR', 'damage': 0.18133333333333335}, {'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 39.25614513802729}, {'v2': 24.165554716447716}]","[{'v1': ['F', 'M', 'F', 'FL']}, {'v2': ['FR', 'M', 'F', 'FR', 'F']}]","[{'v1': ['FL', 'F']}, {'v2': ['FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.20512820512820512}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'FL', 'damage': 0.128}]}, {'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.017202420001457833}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.128}, {'name': 'F', 'damage': 0.20512820512820512}], 'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 46.07070474008133}, {'v2': 18.560811010545187}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'M']}]",1,1.4,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.02359882005899705}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.004459308807134894}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.02359882005899705}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.004459308807134894}, {'name': 'M', 'damage': 0.00029156644070267514}]}"
"[{'v1': 23.62355706372882}, {'v2': 20.92929603770596}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-7.61,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 28.69353456191367}, {'v2': 21.674995495467687}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'FR', 'MR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR', 'FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'M', 'damage': 0.0029156644070267514}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.010666666666666666}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 22.37721301568631}, {'v2': 12.901579215285802}]","[{'v1': ['F']}, {'v2': ['B']}]","[{'v1': ['F']}, {'v2': ['B']}]",1,1.7999999999999998,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.022296544035674472}]}, {'v2': [{'name': 'B', 'damage': 0.05333333333333334}]}]","{'v1': [{'name': 'F', 'damage': 0.022296544035674472}], 'v2': [{'name': 'B', 'damage': 0.05333333333333334}]}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.47,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 50.0}, {'v2': 10.880644207737845}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.67,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.872764629632478}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.17,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 24.162157152442873}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.14,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.243338641181095}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.51,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 46.159611605732685}, {'v2': 11.038552274926422}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.96,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 34.499879285887936}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.4}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3032329988851728}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.05333333333333334}]}]","{'v1': [{'name': 'F', 'damage': 0.4}, {'name': 'F', 'damage': 0.3032329988851728}, {'name': 'FL', 'damage': 0.5390070921985816}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.05333333333333334}]}"
"[{'v1': 34.80853787833016}, {'v2': 35.14489046414896}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'FR', 'MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.9645390070921985}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.05426356589147287}, {'name': 'F', 'damage': 0.7238095238095238}, {'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'FL', 'damage': 0.9645390070921985}, {'name': 'F', 'damage': 0.7238095238095238}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.128}, {'name': 'MR', 'damage': 0.04129793510324484}]}"
"[{'v1': 43.173930816703056}, {'v2': 10.0}]","[{'v1': ['ML']}, {'v2': ['M']}]","[{'v1': ['ML']}, {'v2': ['M']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'M', 'damage': 0.0005831328814053503}]}"
"[{'v1': 40.77087254599195}, {'v2': 10.0}]","[{'v1': ['FL']}, {'v2': ['F', 'FR', 'M', 'FL', 'F']}]","[{'v1': ['FL']}, {'v2': ['FR', 'FL', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}]}, {'v2': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.011662657628107006}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}], 'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}"
