speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 50.0}, {'v2': 33.982599747295986}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.27,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 18.19157517863629}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.33,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.243422724525395}, {'v2': 48.73673940690018}]","[{'v1': []}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': []}, {'v2': ['F', 'F', 'FR']}]",0,-67.09,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.03121516164994426}, {'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.002624097966324076}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.03121516164994426}, {'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.05673758865248227}]}"
"[{'v1': 50.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.15,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 42.20884791892425}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-14.28,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.68704939626003}, {'v2': 27.46225718682473}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-13.75,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.96932902729465}, {'v2': 39.00285482224652}]","[{'v1': []}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': []}, {'v2': ['F', 'FR', 'F']}]",0,-16.71,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.057971014492753624}, {'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.004665063051242802}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.057971014492753624}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.0761904761904762}]}"
"[{'v1': 19.714495070726674}, {'v2': 37.32821494916338}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.17,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 13.649695664494624}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.69,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 33.13215421473125}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['FR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6095238095238096}, {'name': 'FL', 'damage': 0.425531914893617}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.47268673355629875}]}, {'v2': [{'name': 'FR', 'damage': 0.08533333333333333}]}]","{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.47268673355629875}, {'name': 'F', 'damage': 0.6095238095238096}], 'v2': [{'name': 'FR', 'damage': 0.08533333333333333}]}"
"[{'v1': 21.40460318849976}, {'v2': 10.0}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': ['MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6198439241917503}, {'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.6808510638297872}, {'name': 'M', 'damage': 0.0017493986442160508}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'F', 'damage': 0.6198439241917503}, {'name': 'FL', 'damage': 0.6808510638297872}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
"[{'v1': 49.59329983002519}, {'v2': 21.188846859205324}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.95,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 19.11672612064933}, {'v2': 32.65863176587635}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.0,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.349929755247757}, {'v2': 12.512078290416035}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.08,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.887241231570567}, {'v2': 38.38382443714153}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-20.93,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 1}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 26.952214080319475}, {'v2': 22.759565570251556}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.6524822695035462}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.49523809523809526}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.41917502787068006}]}, {'v2': [{'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'F', 'damage': 0.49523809523809526}, {'name': 'F', 'damage': 0.41917502787068006}, {'name': 'FL', 'damage': 0.6524822695035462}], 'v2': [{'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'MR', 'damage': 0.035398230088495575}]}"
"[{'v1': 41.76782056687991}, {'v2': 16.802582238311288}]","[{'v1': []}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': []}, {'v2': ['F', 'FR', 'F']}]",0,-17.62,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.21850613154960982}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0037903637291347766}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.21850613154960982}]}"
"[{'v1': 30.72498278182432}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'FR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FL', 'FR']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.3619047619047619}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'F', 'damage': 0.39687848383500557}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.08533333333333333}]}]","{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.3619047619047619}, {'name': 'F', 'damage': 0.39687848383500557}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.08533333333333333}]}"
"[{'v1': 33.73475023078184}, {'v2': 18.27161760350922}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['M', 'FL', 'FR', 'F', 'F']}]","[{'v1': ['F', 'FL', 'FL']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'M', 'damage': 0.0067060281361615275}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.288}, {'name': 'F', 'damage': 0.12486064659977704}]}, {'v2': [{'name': 'M', 'damage': 0.0029156644070267514}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.12486064659977704}, {'name': 'FL', 'damage': 0.3120567375886525}, {'name': 'FL', 'damage': 0.288}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 24.765386202273834}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.53,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 50.0}, {'v2': 18.38718875972102}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.04,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
